Date,Open,High,Low,Close,Adj Close,Volume
26-11-2020,89.900002,90.25,87.800003,88.849998,88.849998,29862458
27-11-2020,89.449997,92.949997,89.300003,92.150002,92.150002,36956489
01-12-2020,93.150002,93.849998,91.349998,92.650002,92.650002,27452587
02-12-2020,93.300003,93.75,92.449997,93.400002,93.400002,23691097
03-12-2020,93.5,95.949997,93.400002,95.199997,95.199997,37392010
04-12-2020,95.650002,97.25,94.099998,94.800003,94.800003,25898813
07-12-2020,95,96.349998,94.599998,95.199997,95.199997,17825588
08-12-2020,96.300003,96.300003,93.300003,94.349998,94.349998,20996690
09-12-2020,94.900002,95.900002,94.349998,95.349998,95.349998,20892496
10-12-2020,95.349998,95.699997,93.800003,94.900002,94.900002,17591152
11-12-2020,94.900002,96,93.5,94.099998,94.099998,16290891
14-12-2020,95,95.5,93.800003,95.150002,95.150002,16826804
15-12-2020,95.800003,96.300003,94.699997,94.949997,94.949997,19436612
16-12-2020,95.5,100.449997,95.5,100.050003,100.050003,69348851
17-12-2020,100.949997,102.099998,99,99.599998,99.599998,36614005
18-12-2020,99.5,99.900002,96.800003,98.25,98.25,24548564
21-12-2020,97.449997,98.5,88.449997,92.5,92.5,36129974
22-12-2020,91.5,95.400002,87.25,91.449997,91.449997,50284194
23-12-2020,92.300003,95.599998,91.5,95.199997,95.199997,25834766
24-12-2020,95.900002,96.75,94.800003,95.25,95.25,18550356
28-12-2020,95.900002,96.699997,94.550003,95.300003,95.300003,13397130
29-12-2020,95.699997,96,94.099998,95,95,15150131
30-12-2020,95,95,93.75,94.800003,94.800003,13273848
31-12-2020,94.75,96.5,94.400002,95.449997,95.449997,15603117
01-01-2021,95.699997,99.900002,95.699997,99.099998,99.099998,27149384
04-01-2021,99.949997,105.75,99.5,104.050003,104.050003,70313274
05-01-2021,103.800003,105.150002,102.449997,104.75,104.75,27304287
06-01-2021,104.949997,106.75,103.449997,105.099998,105.099998,30608984
07-01-2021,107,111.800003,106.75,111.050003,111.050003,53238040
08-01-2021,112.300003,113.75,111.050003,112.800003,112.800003,40182892
11-01-2021,113.5,118.150002,113.150002,116.949997,116.949997,45425320
12-01-2021,116.199997,125.5,115.550003,121.599998,121.599998,83619037
13-01-2021,123.099998,125.449997,118.300003,121.650002,121.650002,51341074
14-01-2021,122.449997,123.5,118.5,119.099998,119.099998,28128837
15-01-2021,118.800003,121.5,117.300003,119.599998,119.599998,33229308
18-01-2021,119,119.25,112.650002,114.300003,114.300003,36635455
19-01-2021,115.900002,119.699997,115.699997,118.650002,118.650002,27958132
20-01-2021,119.949997,122.25,118.650002,121.699997,121.699997,24248785
21-01-2021,122.5,123.75,118,119.5,119.5,33676922
22-01-2021,120,127.25,119.849998,122.25,122.25,71633777
25-01-2021,123.5,124.349998,116.800003,117.400002,117.400002,26686833
27-01-2021,113.800003,116.150002,110,115.150002,115.150002,43390725
28-01-2021,112.599998,115.25,111,112.75,112.75,28408272
29-01-2021,114.5,116.5,109.5,110.800003,110.800003,29598954
01-02-2021,111.900002,123.449997,108.5,122.050003,122.050003,59043808
02-02-2021,124.050003,133.899994,124,132.300003,132.300003,76658238
03-02-2021,135,137.149994,133,134.449997,134.449997,53915263
04-02-2021,134,138.899994,133.050003,135.899994,135.899994,38200336
05-02-2021,136.699997,137.399994,130.199997,131.649994,131.649994,27819560
08-02-2021,133.100006,136.800003,133.100006,135.850006,135.850006,22722992
09-02-2021,136.5,137.050003,133.75,134.75,134.75,18405405
10-02-2021,134.699997,135.199997,131.100006,133.899994,133.899994,22853991
11-02-2021,133,135.5,132.899994,135.050003,135.050003,17123787
12-02-2021,126.75,133,125.900002,128.25,128.25,79628255
15-02-2021,130.199997,131,127.900002,130.399994,130.399994,30204654
16-02-2021,131.399994,132.100006,127.75,128.75,128.75,22787254
17-02-2021,129,132.75,128,132.199997,132.199997,23022038
18-02-2021,132.850006,132.850006,128.850006,129.449997,129.449997,22762490
19-02-2021,128.949997,128.949997,121.5,123.400002,123.400002,29890148
22-02-2021,123.800003,125.599998,120.900002,122.150002,122.150002,25523143
23-02-2021,122.550003,128.25,120.599998,125.849998,125.849998,33723741
24-02-2021,126.699997,127.699997,125,126.550003,126.550003,8934270
25-02-2021,128.149994,131.699997,127.300003,131.149994,131.149994,24088432
26-02-2021,128.75,130.5,124.5,128.850006,128.850006,29664626
01-03-2021,130.699997,134.350006,126.5,129.649994,129.649994,34897746
02-03-2021,130.75,133.949997,128.699997,132.550003,132.550003,26856241
03-03-2021,133,134,130.75,131.449997,131.449997,18245761
04-03-2021,129.399994,132.399994,128.300003,130.949997,130.949997,19603450
05-03-2021,130.25,131.199997,125,126.199997,126.199997,26294050
08-03-2021,127.900002,127.949997,124.650002,125.800003,125.800003,19950234
09-03-2021,127,127.949997,121.449997,123.400002,123.400002,24641514
10-03-2021,124.5,126.400002,123.199997,123.900002,123.900002,16392693
12-03-2021,125.099998,125.699997,120.75,122.050003,122.050003,16839536
15-03-2021,123.599998,123.599998,117.050003,121.5,121.5,20507484
16-03-2021,121.550003,123.900002,120.050003,123.25,123.25,12724147
17-03-2021,123.5,123.75,116.050003,117.150002,117.150002,29720642
18-03-2021,119,119.800003,110.300003,113.199997,113.199997,48024851
19-03-2021,111.449997,117,108,116.300003,116.300003,35938286
22-03-2021,116.099998,116.75,112.5,113.75,113.75,16392169
23-03-2021,114,116.800003,113.800003,114.75,114.75,17279901
24-03-2021,114.25,114.949997,111.699997,112.150002,112.150002,15893289
25-03-2021,112.449997,112.699997,107.25,109.800003,109.800003,35580407
26-03-2021,111.5,115.300003,111.099998,114.050003,114.050003,23653818
30-03-2021,115.5,115.75,111.699997,113.650002,113.650002,16983616
31-03-2021,113.699997,116,112.599998,113.5,113.5,16483456
01-04-2021,115.25,118.75,113.5,118.150002,118.150002,21938734
05-04-2021,117.400002,117.599998,110.800003,113.349998,113.349998,22361908
06-04-2021,114.400002,114.800003,112,112.5,112.5,15611581
07-04-2021,113,117.150002,112.5,116.75,116.75,21921323
08-04-2021,117.949997,124.800003,117.25,122.75,122.75,54015926
09-04-2021,124.25,125.599998,120.349998,121.199997,121.199997,27490662
12-04-2021,117.349998,117.349998,110.75,112.150002,112.150002,36108789
13-04-2021,113.050003,115.800003,111.5,115.300003,115.300003,23622792
15-04-2021,113.150002,114.849998,110.050003,112,112,22512842
16-04-2021,112.5,115.849998,112,113.650002,113.650002,19013893
19-04-2021,109.449997,110.300003,106.199997,109.900002,109.900002,36453257
20-04-2021,111.050003,114.300003,110.75,112.849998,112.849998,32076834
22-04-2021,111,114.699997,110.199997,113.099998,113.099998,22613991
23-04-2021,112,112.900002,110.199997,111.300003,111.300003,28200057
26-04-2021,112.400002,114.75,111.849998,114.099998,114.099998,18137936
27-04-2021,114.699997,117.400002,113.5,115.599998,115.599998,22761044
28-04-2021,116.099998,119.300003,114.800003,116.949997,116.949997,22462353
29-04-2021,118.050003,119.400002,114.699997,115.099998,115.099998,22960700
30-04-2021,113.75,115.75,112.099998,112.699997,112.699997,17970808
03-05-2021,109.699997,112.449997,108.300003,111.75,111.75,18891044
